,country_destination_encoded,country_destination
201540,7,NDF
201541,7,NDF
201542,7,NDF
201543,10,US
201544,7,NDF
201545,7,NDF
201546,7,NDF
201547,7,NDF
201548,7,NDF
201549,7,NDF
201550,7,NDF
201551,7,NDF
201552,7,NDF
201553,11,other
201554,7,NDF
201555,10,US
201556,10,US
201557,7,NDF
201558,4,FR
201559,7,NDF
201560,11,other
201561,7,NDF
201562,7,NDF
201563,7,NDF
201564,7,NDF
201565,7,NDF
201566,10,US
201567,10,US
201568,7,NDF
201569,10,US
201570,7,NDF
201571,7,NDF
201572,10,US
201573,4,FR
201574,7,NDF
201575,10,US
201576,10,US
201577,7,NDF
201578,7,NDF
201579,10,US
201580,11,other
201581,10,US
201582,7,NDF
201583,10,US
201584,7,NDF
201585,10,US
201586,10,US
201587,10,US
201588,7,NDF
201589,7,NDF
201590,7,NDF
201591,7,NDF
201592,7,NDF
201593,1,CA
201594,10,US
201595,7,NDF
201596,10,US
201597,7,NDF
201598,7,NDF
201599,10,US
201600,7,NDF
201601,7,NDF
201602,11,other
201603,7,NDF
201604,7,NDF
201605,10,US
201606,10,US
201607,11,other
201608,7,NDF
201609,10,US
201610,10,US
201611,11,other
201612,11,other
201613,7,NDF
201614,7,NDF
201615,10,US
201616,7,NDF
201617,10,US
201618,7,NDF
201619,7,NDF
201620,10,US
201621,7,NDF
201622,7,NDF
201623,7,NDF
201624,7,NDF
201625,7,NDF
201626,10,US
201627,7,NDF
201628,7,NDF
201629,7,NDF
201630,7,NDF
201631,7,NDF
201632,7,NDF
201633,7,NDF
201634,7,NDF
201635,7,NDF
201636,7,NDF
201637,7,NDF
201638,7,NDF
201639,7,NDF
201640,10,US
201641,7,NDF
201642,7,NDF
201643,7,NDF
201644,5,GB
201645,10,US
201646,7,NDF
201647,7,NDF
201648,7,NDF
201649,10,US
201650,7,NDF
201651,11,other
201652,7,NDF
201653,10,US
201654,7,NDF
201655,7,NDF
201656,7,NDF
201657,7,NDF
201658,7,NDF
201659,5,GB
201660,7,NDF
201661,7,NDF
201662,10,US
201663,4,FR
201664,7,NDF
201665,10,US
201666,7,NDF
201667,7,NDF
201668,7,NDF
201669,7,NDF
201670,7,NDF
201671,7,NDF
201672,1,CA
201673,7,NDF
201674,7,NDF
201675,7,NDF
201676,10,US
201677,11,other
201678,7,NDF
201679,7,NDF
201680,7,NDF
201681,7,NDF
201682,10,US
201683,7,NDF
201684,7,NDF
201685,7,NDF
201686,7,NDF
201687,7,NDF
201688,10,US
201689,10,US
201690,10,US
201691,7,NDF
201692,10,US
201693,7,NDF
201694,10,US
201695,7,NDF
201696,10,US
201697,10,US
201698,7,NDF
201699,10,US
201700,7,NDF
201701,7,NDF
201702,7,NDF
201703,7,NDF
201704,7,NDF
201705,10,US
201706,7,NDF
201707,7,NDF
201708,7,NDF
201709,7,NDF
201710,10,US
201711,7,NDF
201712,7,NDF
201713,7,NDF
201714,7,NDF
201715,7,NDF
201716,6,IT
201717,7,NDF
201718,7,NDF
201719,7,NDF
201720,7,NDF
201721,7,NDF
201722,7,NDF
201723,7,NDF
201724,7,NDF
201725,11,other
201726,7,NDF
201727,10,US
201728,3,ES
201729,7,NDF
201730,7,NDF
201731,8,NL
201732,10,US
201733,4,FR
201734,5,GB
201735,7,NDF
201736,10,US
201737,7,NDF
201738,10,US
201739,7,NDF
201740,10,US
201741,7,NDF
201742,7,NDF
201743,10,US
201744,7,NDF
201745,10,US
201746,10,US
201747,7,NDF
201748,7,NDF
201749,7,NDF
201750,7,NDF
201751,10,US
201752,7,NDF
201753,11,other
201754,7,NDF
201755,7,NDF
201756,7,NDF
201757,7,NDF
201758,10,US
201759,7,NDF
201760,7,NDF
201761,7,NDF
201762,6,IT
201763,7,NDF
201764,11,other
201765,7,NDF
201766,11,other
201767,7,NDF
201768,7,NDF
201769,7,NDF
201770,7,NDF
201771,7,NDF
201772,7,NDF
201773,10,US
201774,10,US
201775,11,other
201776,7,NDF
201777,7,NDF
201778,7,NDF
201779,7,NDF
201780,7,NDF
201781,7,NDF
201782,10,US
201783,10,US
201784,3,ES
201785,1,CA
201786,7,NDF
201787,7,NDF
201788,10,US
201789,7,NDF
201790,7,NDF
201791,7,NDF
201792,11,other
201793,10,US
201794,7,NDF
201795,7,NDF
201796,7,NDF
201797,10,US
201798,7,NDF
201799,7,NDF
201800,7,NDF
201801,7,NDF
201802,10,US
201803,7,NDF
201804,3,ES
201805,10,US
201806,7,NDF
201807,7,NDF
201808,4,FR
201809,10,US
201810,11,other
201811,11,other
201812,10,US
201813,7,NDF
201814,4,FR
201815,7,NDF
201816,7,NDF
201817,10,US
201818,10,US
201819,10,US
201820,10,US
201821,7,NDF
201822,7,NDF
201823,7,NDF
201824,7,NDF
201825,1,CA
201826,0,AU
201827,7,NDF
201828,7,NDF
201829,7,NDF
201830,7,NDF
201831,7,NDF
201832,7,NDF
201833,7,NDF
201834,10,US
201835,7,NDF
201836,7,NDF
201837,8,NL
201838,10,US
201839,6,IT
201840,5,GB
201841,7,NDF
201842,7,NDF
201843,7,NDF
201844,1,CA
201845,7,NDF
201846,10,US
201847,6,IT
201848,10,US
201849,10,US
201850,7,NDF
201851,10,US
201852,7,NDF
201853,11,other
201854,7,NDF
201855,3,ES
201856,7,NDF
201857,5,GB
201858,10,US
201859,10,US
201860,7,NDF
201861,7,NDF
201862,7,NDF
201863,7,NDF
201864,7,NDF
201865,7,NDF
201866,7,NDF
201867,7,NDF
201868,7,NDF
201869,7,NDF
201870,10,US
201871,7,NDF
201872,7,NDF
201873,7,NDF
201874,10,US
201875,7,NDF
201876,7,NDF
201877,7,NDF
201878,7,NDF
201879,7,NDF
201880,4,FR
201881,7,NDF
201882,10,US
201883,10,US
201884,7,NDF
201885,10,US
201886,7,NDF
201887,7,NDF
201888,11,other
201889,11,other
201890,10,US
201891,7,NDF
201892,7,NDF
201893,7,NDF
201894,7,NDF
201895,7,NDF
201896,7,NDF
201897,7,NDF
201898,10,US
201899,10,US
201900,7,NDF
201901,7,NDF
201902,7,NDF
201903,7,NDF
201904,7,NDF
201905,10,US
201906,7,NDF
201907,10,US
201908,10,US
201909,7,NDF
201910,7,NDF
201911,7,NDF
201912,7,NDF
201913,7,NDF
201914,10,US
201915,10,US
201916,10,US
201917,10,US
201918,7,NDF
201919,7,NDF
201920,10,US
201921,10,US
201922,7,NDF
201923,10,US
201924,7,NDF
201925,7,NDF
201926,10,US
201927,7,NDF
201928,7,NDF
201929,10,US
201930,7,NDF
201931,7,NDF
201932,7,NDF
201933,10,US
201934,3,ES
201935,7,NDF
201936,7,NDF
201937,11,other
201938,7,NDF
201939,7,NDF
201940,7,NDF
201941,10,US
201942,7,NDF
201943,7,NDF
201944,10,US
201945,7,NDF
201946,7,NDF
201947,7,NDF
201948,1,CA
201949,7,NDF
201950,10,US
201951,10,US
201952,7,NDF
201953,10,US
201954,7,NDF
201955,10,US
201956,10,US
201957,7,NDF
201958,5,GB
201959,10,US
201960,7,NDF
201961,7,NDF
201962,3,ES
201963,11,other
201964,10,US
201965,7,NDF
201966,7,NDF
201967,10,US
201968,10,US
201969,6,IT
201970,7,NDF
201971,7,NDF
201972,7,NDF
201973,7,NDF
201974,7,NDF
201975,7,NDF
201976,7,NDF
201977,7,NDF
201978,7,NDF
201979,10,US
201980,7,NDF
201981,7,NDF
201982,7,NDF
201983,10,US
201984,10,US
201985,10,US
201986,10,US
201987,8,NL
201988,7,NDF
201989,7,NDF
201990,7,NDF
201991,7,NDF
201992,7,NDF
201993,7,NDF
201994,7,NDF
201995,7,NDF
201996,10,US
201997,10,US
201998,7,NDF
201999,7,NDF
202000,7,NDF
202001,11,other
202002,7,NDF
202003,10,US
202004,7,NDF
202005,10,US
202006,7,NDF
202007,7,NDF
202008,10,US
202009,10,US
202010,7,NDF
202011,7,NDF
202012,7,NDF
202013,7,NDF
202014,7,NDF
202015,3,ES
202016,7,NDF
202017,7,NDF
202018,7,NDF
202019,4,FR
202020,7,NDF
202021,1,CA
202022,7,NDF
202023,7,NDF
202024,7,NDF
202025,10,US
202026,6,IT
202027,7,NDF
202028,11,other
202029,7,NDF
202030,7,NDF
202031,7,NDF
202032,10,US
202033,7,NDF
202034,10,US
202035,10,US
202036,7,NDF
202037,11,other
202038,7,NDF
202039,10,US
202040,10,US
202041,11,other
202042,10,US
202043,7,NDF
202044,10,US
202045,7,NDF
202046,6,IT
202047,7,NDF
202048,7,NDF
202049,7,NDF
202050,7,NDF
202051,10,US
202052,10,US
202053,10,US
202054,7,NDF
202055,10,US
202056,7,NDF
202057,7,NDF
202058,7,NDF
202059,10,US
202060,7,NDF
202061,7,NDF
202062,7,NDF
202063,7,NDF
202064,10,US
202065,10,US
202066,7,NDF
202067,10,US
202068,7,NDF
202069,7,NDF
202070,11,other
202071,7,NDF
202072,7,NDF
202073,7,NDF
202074,7,NDF
202075,7,NDF
202076,7,NDF
202077,7,NDF
202078,7,NDF
202079,10,US
202080,6,IT
202081,7,NDF
202082,7,NDF
202083,10,US
202084,7,NDF
202085,7,NDF
202086,7,NDF
202087,10,US
202088,7,NDF
202089,10,US
202090,7,NDF
202091,7,NDF
202092,7,NDF
202093,7,NDF
202094,6,IT
202095,10,US
202096,10,US
202097,7,NDF
202098,7,NDF
202099,7,NDF
202100,10,US
202101,10,US
202102,7,NDF
202103,7,NDF
202104,3,ES
202105,7,NDF
202106,7,NDF
202107,11,other
202108,7,NDF
202109,10,US
202110,7,NDF
202111,10,US
202112,10,US
202113,7,NDF
202114,7,NDF
202115,7,NDF
202116,7,NDF
202117,7,NDF
202118,7,NDF
202119,10,US
202120,7,NDF
202121,10,US
202122,10,US
202123,5,GB
202124,7,NDF
202125,7,NDF
202126,7,NDF
202127,7,NDF
202128,7,NDF
202129,7,NDF
202130,7,NDF
202131,7,NDF
202132,10,US
202133,7,NDF
202134,7,NDF
202135,7,NDF
202136,7,NDF
202137,10,US
202138,10,US
202139,10,US
202140,3,ES
202141,10,US
202142,10,US
202143,7,NDF
202144,10,US
202145,7,NDF
202146,11,other
202147,10,US
202148,7,NDF
202149,10,US
202150,7,NDF
202151,7,NDF
202152,7,NDF
202153,10,US
202154,11,other
202155,10,US
202156,7,NDF
202157,10,US
202158,10,US
202159,11,other
202160,7,NDF
202161,7,NDF
202162,7,NDF
202163,7,NDF
202164,7,NDF
202165,7,NDF
202166,7,NDF
202167,7,NDF
202168,7,NDF
202169,3,ES
202170,8,NL
202171,7,NDF
202172,7,NDF
202173,7,NDF
202174,7,NDF
202175,10,US
202176,10,US
202177,7,NDF
202178,7,NDF
202179,7,NDF
202180,10,US
202181,10,US
202182,7,NDF
202183,4,FR
202184,3,ES
202185,7,NDF
202186,7,NDF
202187,10,US
202188,7,NDF
202189,10,US
202190,7,NDF
202191,7,NDF
202192,7,NDF
202193,7,NDF
202194,7,NDF
202195,7,NDF
202196,7,NDF
202197,7,NDF
202198,10,US
202199,7,NDF
202200,7,NDF
202201,10,US
202202,7,NDF
202203,10,US
202204,7,NDF
202205,7,NDF
202206,7,NDF
202207,7,NDF
202208,7,NDF
202209,7,NDF
202210,7,NDF
202211,10,US
202212,7,NDF
202213,7,NDF
202214,7,NDF
202215,7,NDF
202216,10,US
202217,7,NDF
202218,10,US
202219,7,NDF
202220,10,US
202221,10,US
202222,7,NDF
202223,8,NL
202224,10,US
202225,7,NDF
202226,10,US
202227,7,NDF
202228,7,NDF
202229,7,NDF
202230,2,DE
202231,5,GB
202232,7,NDF
202233,7,NDF
202234,10,US
202235,7,NDF
202236,7,NDF
202237,7,NDF
202238,10,US
202239,5,GB
202240,11,other
202241,7,NDF
202242,7,NDF
202243,11,other
202244,10,US
202245,11,other
202246,1,CA
202247,7,NDF
202248,7,NDF
202249,7,NDF
202250,10,US
202251,7,NDF
202252,10,US
202253,10,US
202254,10,US
202255,7,NDF
202256,10,US
202257,7,NDF
202258,7,NDF
202259,7,NDF
202260,7,NDF
202261,10,US
202262,10,US
202263,10,US
202264,7,NDF
202265,1,CA
202266,10,US
202267,10,US
202268,7,NDF
202269,10,US
202270,7,NDF
202271,10,US
202272,7,NDF
202273,7,NDF
202274,10,US
202275,10,US
202276,10,US
202277,7,NDF
202278,10,US
202279,10,US
202280,7,NDF
202281,7,NDF
202282,10,US
202283,7,NDF
202284,7,NDF
202285,11,other
202286,7,NDF
202287,10,US
202288,7,NDF
202289,7,NDF
202290,7,NDF
202291,7,NDF
202292,7,NDF
202293,10,US
202294,10,US
202295,10,US
202296,7,NDF
202297,10,US
202298,10,US
202299,7,NDF
202300,11,other
202301,6,IT
202302,7,NDF
202303,7,NDF
202304,7,NDF
202305,10,US
202306,7,NDF
202307,7,NDF
202308,7,NDF
202309,7,NDF
202310,7,NDF
202311,7,NDF
202312,7,NDF
202313,7,NDF
202314,11,other
202315,10,US
202316,11,other
202317,7,NDF
202318,7,NDF
202319,10,US
202320,7,NDF
202321,10,US
202322,7,NDF
202323,4,FR
202324,7,NDF
202325,7,NDF
202326,7,NDF
202327,7,NDF
202328,7,NDF
202329,7,NDF
202330,3,ES
202331,11,other
202332,7,NDF
202333,7,NDF
202334,10,US
202335,11,other
202336,7,NDF
202337,10,US
202338,7,NDF
202339,10,US
202340,10,US
202341,7,NDF
202342,7,NDF
202343,7,NDF
202344,10,US
202345,10,US
202346,7,NDF
202347,7,NDF
202348,7,NDF
202349,7,NDF
202350,10,US
202351,7,NDF
202352,7,NDF
202353,7,NDF
202354,10,US
202355,7,NDF
202356,7,NDF
202357,11,other
202358,10,US
202359,7,NDF
202360,7,NDF
202361,10,US
202362,10,US
202363,10,US
202364,10,US
202365,10,US
202366,7,NDF
202367,7,NDF
202368,7,NDF
202369,10,US
202370,7,NDF
202371,7,NDF
202372,7,NDF
202373,7,NDF
202374,10,US
202375,11,other
202376,7,NDF
202377,4,FR
202378,7,NDF
202379,10,US
202380,10,US
202381,11,other
202382,10,US
202383,10,US
202384,7,NDF
202385,10,US
202386,7,NDF
202387,8,NL
202388,10,US
202389,7,NDF
202390,7,NDF
202391,10,US
202392,7,NDF
202393,10,US
202394,7,NDF
202395,7,NDF
202396,7,NDF
202397,7,NDF
202398,7,NDF
202399,10,US
202400,7,NDF
202401,11,other
202402,7,NDF
202403,7,NDF
202404,10,US
202405,7,NDF
202406,10,US
202407,6,IT
202408,10,US
202409,7,NDF
202410,7,NDF
202411,7,NDF
202412,10,US
202413,7,NDF
202414,10,US
202415,7,NDF
202416,7,NDF
202417,7,NDF
202418,7,NDF
202419,7,NDF
202420,7,NDF
202421,7,NDF
202422,7,NDF
202423,10,US
202424,10,US
202425,7,NDF
202426,10,US
202427,10,US
202428,7,NDF
202429,7,NDF
202430,11,other
202431,6,IT
202432,10,US
202433,7,NDF
202434,10,US
202435,6,IT
202436,7,NDF
202437,10,US
202438,7,NDF
202439,7,NDF
202440,7,NDF
202441,7,NDF
202442,7,NDF
202443,7,NDF
202444,7,NDF
202445,10,US
202446,10,US
202447,7,NDF
202448,7,NDF
202449,7,NDF
202450,7,NDF
202451,10,US
202452,7,NDF
202453,10,US
202454,3,ES
202455,7,NDF
202456,11,other
202457,7,NDF
202458,8,NL
202459,7,NDF
202460,7,NDF
202461,7,NDF
202462,10,US
202463,10,US
202464,10,US
202465,7,NDF
202466,7,NDF
202467,2,DE
202468,7,NDF
202469,7,NDF
202470,7,NDF
202471,11,other
202472,7,NDF
202473,7,NDF
202474,4,FR
202475,10,US
202476,10,US
202477,7,NDF
202478,10,US
202479,10,US
202480,10,US
202481,7,NDF
202482,7,NDF
202483,10,US
202484,7,NDF
202485,7,NDF
202486,3,ES
202487,10,US
202488,10,US
202489,10,US
202490,5,GB
202491,7,NDF
202492,10,US
202493,7,NDF
202494,7,NDF
202495,7,NDF
202496,7,NDF
202497,7,NDF
202498,10,US
202499,7,NDF
202500,7,NDF
202501,7,NDF
202502,7,NDF
202503,7,NDF
202504,10,US
202505,7,NDF
202506,10,US
202507,10,US
202508,11,other
202509,10,US
202510,7,NDF
202511,10,US
202512,4,FR
202513,7,NDF
202514,7,NDF
202515,10,US
202516,7,NDF
202517,10,US
202518,6,IT
202519,10,US
202520,10,US
202521,11,other
202522,7,NDF
202523,11,other
202524,10,US
202525,7,NDF
202526,7,NDF
202527,7,NDF
202528,7,NDF
202529,11,other
202530,7,NDF
202531,7,NDF
202532,10,US
202533,7,NDF
202534,10,US
202535,7,NDF
202536,7,NDF
202537,10,US
202538,10,US
202539,7,NDF
202540,11,other
202541,11,other
202542,10,US
202543,7,NDF
202544,7,NDF
202545,7,NDF
202546,10,US
202547,11,other
202548,7,NDF
202549,10,US
202550,7,NDF
202551,7,NDF
202552,10,US
202553,4,FR
202554,7,NDF
202555,10,US
202556,7,NDF
202557,7,NDF
202558,10,US
202559,7,NDF
202560,10,US
202561,7,NDF
202562,7,NDF
202563,10,US
202564,7,NDF
202565,10,US
202566,7,NDF
202567,1,CA
202568,10,US
202569,7,NDF
202570,10,US
202571,7,NDF
202572,7,NDF
202573,6,IT
202574,7,NDF
202575,10,US
202576,7,NDF
202577,7,NDF
202578,10,US
202579,7,NDF
202580,7,NDF
202581,7,NDF
202582,10,US
202583,7,NDF
202584,7,NDF
202585,7,NDF
202586,7,NDF
202587,10,US
202588,7,NDF
202589,7,NDF
202590,10,US
202591,10,US
202592,10,US
202593,7,NDF
202594,7,NDF
202595,7,NDF
202596,7,NDF
202597,4,FR
202598,10,US
202599,7,NDF
202600,7,NDF
202601,10,US
202602,10,US
202603,7,NDF
202604,11,other
202605,7,NDF
202606,10,US
202607,11,other
202608,7,NDF
202609,10,US
202610,10,US
202611,10,US
202612,7,NDF
202613,10,US
202614,7,NDF
202615,11,other
202616,7,NDF
202617,7,NDF
202618,10,US
202619,3,ES
202620,7,NDF
202621,7,NDF
202622,10,US
202623,7,NDF
202624,7,NDF
202625,7,NDF
202626,7,NDF
202627,7,NDF
202628,7,NDF
202629,11,other
202630,7,NDF
202631,7,NDF
202632,10,US
202633,10,US
202634,7,NDF
202635,10,US
202636,4,FR
202637,7,NDF
202638,10,US
202639,11,other
202640,7,NDF
202641,7,NDF
202642,10,US
202643,7,NDF
202644,7,NDF
202645,7,NDF
202646,11,other
202647,10,US
202648,7,NDF
202649,10,US
202650,7,NDF
202651,7,NDF
202652,10,US
202653,7,NDF
202654,7,NDF
202655,7,NDF
202656,10,US
202657,11,other
202658,11,other
202659,10,US
202660,7,NDF
202661,7,NDF
202662,10,US
202663,7,NDF
202664,10,US
202665,7,NDF
202666,6,IT
202667,10,US
202668,10,US
202669,10,US
202670,7,NDF
202671,7,NDF
202672,6,IT
202673,7,NDF
202674,11,other
202675,7,NDF
202676,7,NDF
202677,7,NDF
202678,10,US
202679,7,NDF
202680,5,GB
202681,7,NDF
202682,10,US
202683,7,NDF
202684,7,NDF
202685,7,NDF
202686,3,ES
202687,10,US
202688,10,US
202689,10,US
202690,10,US
202691,7,NDF
202692,7,NDF
202693,7,NDF
202694,10,US
202695,7,NDF
202696,10,US
202697,7,NDF
202698,7,NDF
202699,6,IT
202700,7,NDF
202701,7,NDF
202702,10,US
202703,7,NDF
202704,7,NDF
202705,7,NDF
202706,7,NDF
202707,10,US
202708,7,NDF
202709,7,NDF
202710,7,NDF
202711,11,other
202712,7,NDF
202713,10,US
202714,7,NDF
202715,7,NDF
202716,7,NDF
202717,10,US
202718,7,NDF
202719,7,NDF
202720,10,US
202721,7,NDF
202722,7,NDF
202723,10,US
202724,7,NDF
202725,7,NDF
202726,7,NDF
202727,7,NDF
202728,7,NDF
202729,10,US
202730,7,NDF
202731,7,NDF
202732,10,US
202733,7,NDF
202734,7,NDF
202735,7,NDF
202736,7,NDF
202737,10,US
202738,10,US
202739,7,NDF
202740,10,US
202741,7,NDF
202742,7,NDF
202743,10,US
202744,10,US
202745,7,NDF
202746,10,US
202747,10,US
202748,7,NDF
202749,7,NDF
202750,7,NDF
202751,10,US
202752,7,NDF
202753,7,NDF
202754,7,NDF
202755,7,NDF
202756,7,NDF
202757,10,US
202758,7,NDF
202759,10,US
202760,10,US
202761,11,other
202762,7,NDF
202763,10,US
202764,7,NDF
202765,7,NDF
202766,7,NDF
202767,10,US
202768,10,US
202769,7,NDF
202770,7,NDF
202771,7,NDF
202772,7,NDF
202773,7,NDF
202774,7,NDF
202775,10,US
202776,7,NDF
202777,7,NDF
202778,7,NDF
202779,7,NDF
202780,7,NDF
202781,7,NDF
202782,7,NDF
202783,7,NDF
202784,7,NDF
202785,7,NDF
202786,10,US
202787,11,other
202788,7,NDF
202789,7,NDF
202790,10,US
202791,7,NDF
202792,7,NDF
202793,7,NDF
202794,10,US
202795,10,US
202796,7,NDF
202797,7,NDF
202798,7,NDF
202799,10,US
202800,10,US
202801,10,US
202802,7,NDF
202803,7,NDF
202804,7,NDF
202805,7,NDF
202806,7,NDF
202807,7,NDF
202808,7,NDF
202809,7,NDF
202810,7,NDF
202811,7,NDF
202812,10,US
202813,7,NDF
202814,10,US
202815,7,NDF
202816,7,NDF
202817,7,NDF
202818,7,NDF
202819,10,US
202820,7,NDF
202821,10,US
202822,5,GB
202823,3,ES
202824,11,other
202825,7,NDF
202826,7,NDF
202827,10,US
202828,10,US
202829,10,US
202830,10,US
202831,10,US
202832,7,NDF
202833,10,US
202834,7,NDF
202835,7,NDF
202836,7,NDF
202837,7,NDF
202838,1,CA
202839,10,US
202840,7,NDF
202841,7,NDF
202842,7,NDF
202843,7,NDF
202844,7,NDF
202845,11,other
202846,7,NDF
202847,1,CA
202848,7,NDF
202849,7,NDF
202850,7,NDF
202851,7,NDF
202852,7,NDF
202853,7,NDF
202854,7,NDF
202855,7,NDF
202856,10,US
202857,7,NDF
202858,10,US
202859,10,US
202860,10,US
202861,7,NDF
202862,7,NDF
202863,7,NDF
202864,7,NDF
202865,7,NDF
202866,6,IT
202867,7,NDF
202868,7,NDF
202869,7,NDF
202870,10,US
202871,7,NDF
202872,10,US
202873,7,NDF
202874,7,NDF
202875,7,NDF
202876,7,NDF
202877,3,ES
202878,11,other
202879,10,US
202880,10,US
202881,7,NDF
202882,10,US
202883,7,NDF
202884,11,other
202885,10,US
202886,10,US
202887,7,NDF
202888,7,NDF
202889,7,NDF
202890,7,NDF
202891,7,NDF
202892,10,US
202893,10,US
202894,7,NDF
202895,4,FR
202896,7,NDF
202897,7,NDF
202898,10,US
202899,10,US
202900,10,US
202901,7,NDF
202902,10,US
202903,7,NDF
202904,7,NDF
202905,7,NDF
202906,7,NDF
202907,10,US
202908,7,NDF
202909,7,NDF
202910,10,US
202911,5,GB
202912,7,NDF
202913,7,NDF
202914,7,NDF
202915,7,NDF
202916,10,US
202917,7,NDF
202918,7,NDF
202919,7,NDF
202920,7,NDF
202921,10,US
202922,7,NDF
202923,7,NDF
202924,7,NDF
202925,10,US
202926,7,NDF
202927,7,NDF
202928,11,other
202929,7,NDF
202930,7,NDF
202931,7,NDF
202932,5,GB
202933,10,US
202934,10,US
202935,10,US
202936,10,US
202937,7,NDF
202938,7,NDF
202939,7,NDF
202940,7,NDF
202941,7,NDF
202942,10,US
202943,7,NDF
202944,7,NDF
202945,7,NDF
202946,0,AU
202947,7,NDF
202948,10,US
202949,7,NDF
202950,7,NDF
202951,7,NDF
202952,10,US
202953,10,US
202954,7,NDF
202955,7,NDF
202956,11,other
202957,11,other
202958,7,NDF
202959,3,ES
202960,7,NDF
202961,7,NDF
202962,10,US
202963,7,NDF
202964,4,FR
202965,11,other
202966,7,NDF
202967,7,NDF
202968,7,NDF
202969,5,GB
202970,10,US
202971,7,NDF
202972,7,NDF
202973,10,US
202974,7,NDF
202975,10,US
202976,10,US
202977,10,US
202978,7,NDF
202979,7,NDF
202980,10,US
202981,7,NDF
202982,10,US
202983,10,US
202984,7,NDF
202985,7,NDF
202986,7,NDF
202987,10,US
202988,11,other
202989,4,FR
202990,7,NDF
202991,11,other
202992,7,NDF
202993,7,NDF
202994,7,NDF
202995,7,NDF
202996,10,US
202997,7,NDF
202998,10,US
202999,7,NDF
203000,10,US
203001,7,NDF
203002,7,NDF
203003,7,NDF
203004,10,US
203005,10,US
203006,7,NDF
203007,7,NDF
203008,11,other
203009,7,NDF
203010,7,NDF
203011,7,NDF
203012,7,NDF
203013,7,NDF
203014,7,NDF
203015,10,US
203016,7,NDF
203017,7,NDF
203018,11,other
203019,10,US
203020,7,NDF
203021,7,NDF
203022,7,NDF
203023,6,IT
203024,10,US
203025,7,NDF
203026,7,NDF
203027,7,NDF
203028,10,US
203029,7,NDF
203030,10,US
203031,7,NDF
203032,7,NDF
203033,11,other
203034,7,NDF
203035,7,NDF
203036,4,FR
203037,7,NDF
203038,5,GB
203039,11,other
203040,10,US
203041,7,NDF
203042,7,NDF
203043,6,IT
203044,10,US
203045,7,NDF
203046,10,US
203047,7,NDF
203048,7,NDF
203049,7,NDF
203050,11,other
203051,10,US
203052,10,US
203053,7,NDF
203054,7,NDF
203055,10,US
203056,7,NDF
203057,7,NDF
203058,11,other
203059,7,NDF
203060,7,NDF
203061,7,NDF
203062,7,NDF
203063,7,NDF
203064,7,NDF
203065,10,US
203066,10,US
203067,7,NDF
203068,7,NDF
203069,6,IT
203070,7,NDF
203071,7,NDF
203072,10,US
203073,7,NDF
203074,10,US
203075,10,US
203076,7,NDF
203077,10,US
203078,7,NDF
203079,7,NDF
203080,7,NDF
203081,10,US
203082,10,US
203083,10,US
203084,7,NDF
203085,7,NDF
203086,7,NDF
203087,10,US
203088,10,US
203089,7,NDF
203090,7,NDF
203091,10,US
203092,7,NDF
203093,7,NDF
203094,10,US
203095,7,NDF
203096,7,NDF
203097,7,NDF
203098,1,CA
203099,10,US
203100,11,other
203101,7,NDF
203102,7,NDF
203103,7,NDF
203104,7,NDF
203105,10,US
203106,10,US
203107,7,NDF
203108,7,NDF
203109,5,GB
203110,7,NDF
203111,7,NDF
203112,7,NDF
203113,10,US
203114,10,US
203115,10,US
203116,7,NDF
203117,10,US
203118,4,FR
203119,10,US
203120,10,US
203121,10,US
203122,10,US
203123,7,NDF
203124,7,NDF
203125,7,NDF
203126,10,US
203127,10,US
203128,7,NDF
203129,4,FR
203130,7,NDF
203131,7,NDF
203132,7,NDF
203133,10,US
203134,10,US
203135,10,US
203136,7,NDF
203137,10,US
203138,7,NDF
203139,10,US
203140,7,NDF
203141,7,NDF
203142,7,NDF
203143,7,NDF
203144,7,NDF
203145,11,other
203146,7,NDF
203147,10,US
203148,7,NDF
203149,10,US
203150,7,NDF
203151,7,NDF
203152,7,NDF
203153,3,ES
203154,7,NDF
203155,7,NDF
203156,7,NDF
203157,7,NDF
203158,10,US
203159,7,NDF
203160,7,NDF
203161,7,NDF
203162,7,NDF
203163,10,US
203164,7,NDF
203165,10,US
203166,7,NDF
203167,7,NDF
203168,7,NDF
203169,7,NDF
203170,10,US
203171,7,NDF
203172,7,NDF
203173,11,other
203174,7,NDF
203175,7,NDF
203176,7,NDF
203177,10,US
203178,10,US
203179,5,GB
203180,10,US
203181,4,FR
203182,7,NDF
203183,7,NDF
203184,7,NDF
203185,10,US
203186,7,NDF
203187,10,US
203188,7,NDF
203189,7,NDF
203190,10,US
203191,7,NDF
203192,7,NDF
203193,11,other
203194,7,NDF
203195,7,NDF
203196,11,other
203197,10,US
203198,10,US
203199,10,US
203200,10,US
203201,7,NDF
203202,3,ES
203203,10,US
203204,10,US
203205,10,US
203206,7,NDF
203207,7,NDF
203208,10,US
203209,7,NDF
203210,7,NDF
203211,10,US
203212,7,NDF
203213,7,NDF
203214,10,US
203215,6,IT
203216,7,NDF
203217,7,NDF
203218,1,CA
203219,7,NDF
203220,7,NDF
203221,7,NDF
203222,7,NDF
203223,7,NDF
203224,11,other
203225,7,NDF
203226,7,NDF
203227,10,US
203228,11,other
203229,10,US
203230,7,NDF
203231,7,NDF
203232,10,US
